open,high,low,close,volume,EMA_FAST,EMA_SLOW,MACD,RSI,BB_MIDDLE,BB_UPPER,BB_LOWER,ADX,STOCH,MFI,VOL,OBV,ATR,score,score_details,score_signal,Asset
68712.0,69037.03,68568.0,68970.01,972.75822,68686.44230598002,68706.50167986129,-20.05937388127495,58.53582911279339,68477.76000000001,69205.98363927365,67749.53636072637,521.1785714285652,79.35421732902681,57.00702784395217,929.427335714286,-33303.59522000011,521.1785714285704,1.3,"['RSI (58.54) im Trigger [55, 80]', 'ADX (521.18) im Trigger [20, 999]']",1,BTCUSDT
68970.0,69338.58,68882.0,69305.56,932.17697,68781.69118198309,68750.87637024194,30.814811741147423,60.81641488044629,68514.5385,69331.29256755747,67697.78443244252,533.0557142857142,97.20955477387633,57.993356116611615,948.529635714286,-32371.41825000011,533.0557142857132,2.3,"['MACD (30.81) im Trigger [0, 999]', 'RSI (60.82) im Trigger [55, 80]', 'ADX (533.06) im Trigger [20, 999]']",1,BTCUSDT
69305.55,69500.0,69004.0,69047.86,764.9477,68822.64023090876,68772.87515763142,49.765073277332704,63.85415944876202,68547.06049999999,69395.3685004562,67698.75249954379,530.4185714285704,77.63089542709412,64.7116192936093,905.4753985714289,-33136.36595000011,530.4185714285704,2.3,"['MACD (49.77) im Trigger [0, 999]', 'RSI (63.85) im Trigger [55, 80]', 'ADX (530.42) im Trigger [20, 999]']",1,BTCUSDT
69047.86,69401.55,69047.85,69150.31,561.18813,68873.0509646151,68800.83329410317,72.21767051193456,69.96455746227375,68580.5755,69469.71166120018,67691.43933879983,512.9050000000134,82.69949091408725,75.96359419653389,800.701215714286,-32575.17782000011,512.9049999999988,2.3,"['MACD (72.22) im Trigger [0, 999]', 'RSI (69.96) im Trigger [55, 80]', 'ADX (512.91) im Trigger [20, 999]']",1,BTCUSDT
69150.3,69177.37,68699.9,68820.01,717.81186,68864.89081621279,68802.25379083627,62.63702537651989,60.54916849187079,68609.4545,69489.82300601034,67729.08599398968,493.9192857142916,62.89864086989581,68.59539119685,823.2344071428575,-33292.98968000011,493.91928571428434,2.3,"['MACD (62.64) im Trigger [0, 999]', 'RSI (60.55) im Trigger [55, 80]', 'ADX (493.92) im Trigger [20, 999]']",1,BTCUSDT
68820.01,69170.01,68820.0,69126.18,720.61568,68905.08915218005,68826.2483248484,78.84082733164541,63.16150701305265,68643.664,69549.43920634806,67737.88879365195,483.6357142857305,79.60377348191531,65.0009076053491,790.2049300000002,-32572.37400000011,483.6357142857128,2.3,"['MACD (78.84) im Trigger [0, 999]', 'RSI (63.16) im Trigger [55, 80]', 'ADX (483.64) im Trigger [20, 999]']",1,BTCUSDT
69126.18,69175.97,68618.0,68618.0,753.64248,68860.9215903062,68810.82252300778,50.09906729841896,53.22441165278405,68656.621,69552.60315284923,67760.63884715077,498.502142857149,51.87664707901495,58.849912025010305,774.7344342857144,-33326.01648000011,498.50214285714173,1.5,"['MACD (50.10) im Trigger [0, 999]', 'ADX (498.50) im Trigger [20, 999]']",1,BTCUSDT
68618.0,68755.24,68470.0,68699.99,805.29507,68836.16288410524,68802.61270648868,33.550177616561996,59.11495435751262,68667.318,69559.82741018251,67774.80858981749,463.24857142858673,46.66599999996924,60.53899813273797,750.8111271428573,-32520.721410000107,463.24857142857115,2.3,"['MACD (33.55) im Trigger [0, 999]', 'RSI (59.11) im Trigger [55, 80]', 'ADX (463.25) im Trigger [20, 999]']",1,BTCUSDT
68699.98,68924.0,68480.01,68640.83,840.0728,68806.11167116597,68790.62880230433,15.482868861639872,49.392044495050854,68696.95300000001,69540.93667966333,67852.96932033669,445.4042857142922,31.778877075384397,60.68633830163884,737.6533885714289,-33360.79421000011,445.40428571428595,1.5,"['MACD (15.48) im Trigger [0, 999]', 'ADX (445.40) im Trigger [20, 999]']",1,BTCUSDT
68640.83,68921.28,68602.0,68834.05,772.27691,68810.40987560197,68793.84518731883,16.564688283135183,47.763829339286076,68749.80549999999,69475.29328144604,68024.31771855394,433.93428571429104,47.121225355095035,59.68205801304186,738.7004185714288,-32588.51730000011,433.93428571428586,1.5,"['MACD (16.56) im Trigger [0, 999]', 'ADX (433.93) im Trigger [20, 999]']",1,BTCUSDT
68834.04,69036.0,68700.0,68792.71,644.03695,68807.68681781706,68793.76109936928,13.92571844777558,43.93551671220013,68784.89600000001,69440.74209062055,68129.04990937946,429.9807142857171,43.83868380720568,57.24570205930495,750.5359642857146,-33232.55425000011,429.980714285714,1.5,"['MACD (13.93) im Trigger [0, 999]', 'ADX (429.98) im Trigger [20, 999]']",1,BTCUSDT
68792.72,69019.16,68739.9,68978.2,794.13164,68833.91961507597,68807.42324015673,26.496374919239315,51.73629653705331,68826.20550000001,69414.8398160912,68237.57118390882,413.0064285714325,58.567242871502174,63.203637659242574,761.4387900000002,-32438.42261000011,413.00642857142935,1.5,"['MACD (26.50) im Trigger [0, 999]', 'ADX (413.01) im Trigger [20, 999]']",1,BTCUSDT
68978.19,69264.52,68650.0,68662.39,1434.89991,68807.53044352581,68796.68003718216,10.850406343655777,48.13118551251772,68841.326,69393.97053440101,68288.68146559899,426.74499999999534,33.49081698279835,60.55701067434508,863.4793942857146,-33873.32252000011,426.7450000000016,1.5,"['MACD (10.85) im Trigger [0, 999]', 'ADX (426.74) im Trigger [20, 999]']",1,BTCUSDT
68662.39,68722.0,68202.99,68394.01,2513.64508,68743.91191375261,68766.85262702052,-22.940713267904357,45.0984200383409,68860.1265,69311.06298455555,68409.19001544444,425.5757142857037,14.727719909626218,53.044620583874604,1114.9083371428574,-36386.96760000011,425.57571428571515,0.5,"['ADX (425.58) im Trigger [20, 999]']",0,BTCUSDT
68394.01,68758.0,68234.0,68646.01,1760.22137,68728.85008086759,68757.9013213153,-29.051240447704913,44.996509911039794,68858.477,69312.43440277921,68404.51959722079,429.50214285713446,34.15702269062303,55.659126986132954,1251.3263800000002,-34626.74623000011,429.50214285714384,0.5,"['ADX (429.50) im Trigger [20, 999]']",0,BTCUSDT
68646.01,68814.32,67613.91,67756.0,2633.47611,68579.18083765719,68683.68640862528,-104.50557096808916,29.56911555286794,68797.7735,69463.97586003321,68131.57113996678,482.63285714284575,7.533574749875215,43.7601799379228,1507.5268528571432,-37260.22234000012,482.6328571428582,0.5,"['ADX (482.63) im Trigger [20, 999]']",0,BTCUSDT
67756.0,67934.39,67251.5,67830.0,2315.76983,68463.9222472484,68620.45037835673,-156.52813110833813,33.125121241384505,68732.006,69504.89400431486,67959.11799568513,495.98214285714494,26.906351015080123,35.44380781411027,1728.0258414285715,-34944.45251000012,495.9821428571439,0.5,"['ADX (495.98) im Trigger [20, 999]']",0,BTCUSDT
67830.0,68098.05,67535.96,67651.81,1126.90863,68338.98190151788,68548.69923921919,-209.7173377013096,29.66337697858569,68670.59599999999,69577.52080065044,67763.67119934954,510.86714285715425,19.886041867432912,37.429520671005136,1797.0075100000001,-36071.36114000012,510.86714285714385,0.5,"['ADX (510.87) im Trigger [20, 999]']",0,BTCUSDT
67651.81,68100.0,67642.07,67856.0,946.44978,68264.67699359205,68497.38818446221,-232.71119087016268,36.45341794692431,68624.5965,69599.7698437962,67649.4231562038,509.47142857141444,30.029507903532924,42.18344063749704,1818.7672442857147,-35124.911360000115,509.471428571429,0.5,"['ADX (509.47) im Trigger [20, 999]']",0,BTCUSDT
67856.01,67856.01,67316.0,67348.0,1313.58853,68123.64976380866,68412.2483189465,-288.59855513783987,26.353737805623254,68556.3965,69684.60970695398,67428.18329304602,523.0428571428492,4.793792411399384,36.98840925179579,1801.4370471428574,-36438.499890000116,523.0428571428575,0.5,"['ADX (523.04) im Trigger [20, 999]']",0,BTCUSDT
67347.99,67622.0,66835.0,67120.57,2909.11716,67969.32980014579,68316.56844346898,-347.2386433231877,28.480315933675016,68463.9245,69742.54292682107,67185.30607317892,539.4021428571432,11.754173663929047,33.24043230571318,1857.9330585714288,-39347.61705000012,539.4021428571432,0.5,"['ADX (539.40) im Trigger [20, 999]']",0,BTCUSDT
67120.56,68106.07,67059.9,67920.01,1854.74227,67961.7421385849,68287.19374395275,-325.4516053678526,40.70713376814642,68394.64700000001,69630.69455188766,67158.59944811236,593.7542857142835,44.659438901492734,40.11016122914073,1871.4360442857146,-37492.874780000115,593.7542857142865,0.5,"['ADX (593.75) im Trigger [20, 999]']",0,BTCUSDT
67920.0,68030.0,67639.9,67850.01,850.68284,67944.55257880261,68254.80976291922,-310.25718411660637,40.602257872710865,68334.7545,69553.49538367163,67116.01361632836,589.9049999999988,41.77821133390856,40.110674246113334,1616.751291428572,-38343.557620000116,589.9050000000009,0.5,"['ADX (589.90) im Trigger [20, 999]']",0,BTCUSDT
67850.01,68180.0,67788.0,68030.0,1005.35361,67957.69833590991,68238.15718788817,-280.45885197825555,40.414899374488,68278.73899999999,69441.34081708416,67116.13718291582,595.0992857142846,49.18667061804415,40.71805188833494,1429.5489742857146,-37338.20401000012,595.0992857142867,0.5,"['ADX (595.10) im Trigger [20, 999]']",0,BTCUSDT
68030.0,68097.07,67476.63,67997.31,1419.80695,67963.79243807761,68220.316655452,-256.52421737439,40.498420783404235,68237.60399999999,69377.56617862146,67097.64182137852,615.4164285714214,47.84113734398224,36.50466380077888,1471.3915914285717,-38758.010960000116,615.4164285714297,0.5,"['ADX (615.42) im Trigger [20, 999]']",0,BTCUSDT
67997.32,68075.48,67830.0,67880.77,561.13281,67951.01975529645,68195.16505134445,-244.14529604799463,36.670901480926766,68175.3335,69244.80472139771,67105.86227860228,613.0035714285768,43.044305047893076,35.81911717112777,1416.3463100000001,-39319.14377000012,613.0035714285716,0.5,"['ADX (613.00) im Trigger [20, 999]']",0,BTCUSDT
67880.78,68255.0,67880.0,68243.0,645.01015,67995.93979294316,68198.7083808745,-202.7685879313358,44.962996235817734,68156.5835,69206.34489330402,67106.82210669597,595.8950000000041,71.13554149906452,40.10609811218314,1320.835112857143,-38674.13362000012,595.8949999999999,0.5,"['ADX (595.90) im Trigger [20, 999]']",0,BTCUSDT
68243.01,68500.0,68218.51,68323.01,779.42197,68046.25828633652,68207.91590821712,-161.65762188060035,49.10685532548519,68137.73449999999,69159.57974817452,67115.88925182546,578.9292857142864,75.17783885370925,47.5000684845998,1016.5929428571432,-37894.711650000114,578.9292857142864,0.5,"['ADX (578.93) im Trigger [20, 999]']",0,BTCUSDT
68323.0,68796.88,68300.0,68741.5,926.41824,68153.21854997706,68247.4406557566,-94.22210577953956,51.15292390371031,68142.768,69175.9763503855,67109.55964961449,576.9921428571397,96.32095871304438,45.20776439897658,883.9752242857146,-36968.293410000115,576.9921428571439,0.5,"['ADX (576.99) im Trigger [20, 999]']",0,BTCUSDT
68741.5,68803.04,68565.99,68779.9,765.15263,68249.63108074981,68286.88208866352,-37.25100791371369,65.56268239271711,68140.06049999999,69165.89904002778,67114.2219599722,508.1807142857142,98.82421088997238,54.50900813299711,871.756622857143,-36203.14078000012,508.1807142857142,1.3,"['RSI (65.56) im Trigger [55, 80]', 'ADX (508.18) im Trigger [20, 999]']",1,BTCUSDT
68779.91,68976.0,68570.24,68893.99,1056.69164,68348.76322217291,68331.85304505882,16.910177114099497,65.97731320305397,68145.1245,69185.42636030991,67104.8226396901,488.38571428571595,96.16954694063725,65.31225617088181,879.0906271428573,-35146.44914000012,488.38571428571385,2.3,"['MACD (16.91) im Trigger [0, 999]', 'RSI (65.98) im Trigger [55, 80]', 'ADX (488.39) im Trigger [20, 999]']",1,BTCUSDT
68894.0,69050.0,68786.0,69038.01,814.59939,68454.80118799246,68384.16096764705,70.6402203454054,71.03158226896088,68148.11499999999,69198.79234325956,67097.43765674043,467.09357142857334,99.45869074487585,64.66186174260913,792.6324042857144,-34331.84975000012,467.09357142857124,2.3,"['MACD (70.64) im Trigger [0, 999]', 'RSI (71.03) im Trigger [55, 80]', 'ADX (467.09) im Trigger [20, 999]']",1,BTCUSDT
69038.0,69100.0,68741.36,68776.49,1051.95627,68504.29177445515,68413.22237745098,91.0693970041757,63.72697854037867,68153.82,69217.41461042411,67090.2253895759,460.0014285714424,85.71699779245687,58.25165545291671,862.7500414285716,-35383.80602000012,460.00142857142885,2.3,"['MACD (91.07) im Trigger [0, 999]', 'RSI (63.73) im Trigger [55, 80]', 'ADX (460.00) im Trigger [20, 999]']",1,BTCUSDT
68776.49,68855.5,68615.11,68764.29,677.27967,68544.29150146205,68439.22738652868,105.06411493336782,74.78588054075124,68172.334,69265.9986386458,67078.6693613542,438.6000000000058,85.17836644587823,60.60427452829239,867.3599728571432,-36061.08569000012,438.60000000000065,2.3,"['MACD (105.06) im Trigger [0, 999]', 'RSI (74.79) im Trigger [55, 80]', 'ADX (438.60) im Trigger [20, 999]']",1,BTCUSDT
68764.29,68964.0,68758.47,68810.03,561.30189,68585.17434739097,68466.69424678582,118.48010060515662,81.57444231761632,68180.535,69291.47848059231,67069.5915194077,397.06642857143015,85.78648105480819,75.69331738480504,836.1999614285717,-35499.78380000012,397.0664285714291,1.5,"['MACD (118.48) im Trigger [0, 999]', 'ADX (397.07) im Trigger [20, 999]']",1,BTCUSDT
68810.03,68948.0,68666.0,68865.09,746.12058,68628.23829394621,68496.2050433202,132.03325062601652,74.47151187425949,68235.9895,69368.22620404905,67103.75279595095,342.48285714285157,85.5294849602457,67.14554314807141,810.4431528571431,-34753.66322000012,342.48285714285674,2.3,"['MACD (132.03) im Trigger [0, 999]', 'RSI (74.47) im Trigger [55, 80]', 'ADX (342.48) im Trigger [20, 999]']",1,BTCUSDT
68865.09,68914.02,68671.98,68820.0,768.66425,68657.74009487756,68520.18985492611,137.55023995145166,75.44476330824378,68285.4895,69429.49406122392,67141.48493877608,331.90714285714785,82.75192962782185,60.395417808161895,810.9448128571431,-35522.32747000012,331.9071428571427,2.3,"['MACD (137.55) im Trigger [0, 999]', 'RSI (75.44) im Trigger [55, 80]', 'ADX (331.91) im Trigger [20, 999]']",1,BTCUSDT
68820.01,70325.06,68766.03,69964.0,4586.84531,68858.70315720409,68627.13875456121,231.56440264287812,83.69244062842455,68401.099,69728.15210499901,67074.04589500099,415.2664285714127,87.32424528596906,69.79931294636228,1315.2524800000003,-30935.48216000012,415.26642857142826,1.5,"['MACD (231.56) im Trigger [0, 999]', 'ADX (415.27) im Trigger [20, 999]']",1,BTCUSDT
69964.01,70071.43,69216.5,69639.99,3172.19973,68978.90113301884,68702.16477274186,276.7363602769765,75.98026190894451,68490.2985,69900.31299829358,67080.28400170643,432.0157142857206,72.54294485901266,62.4478538148471,1652.0525285714286,-34107.681890000116,432.01571428571333,2.3,"['MACD (276.74) im Trigger [0, 999]', 'RSI (75.98) im Trigger [55, 80]', 'ADX (432.02) im Trigger [20, 999]']",1,BTCUSDT
69640.0,70577.91,69530.0,70191.98,2763.72791,69165.52865101593,68812.52145624247,353.00719477346865,82.12825110828935,68632.4975,70128.46626958404,67136.52873041596,489.3321428571362,85.69522333951599,66.81407768453275,1896.5913342857145,-31343.953980000115,489.33214285714246,1.5,"['MACD (353.01) im Trigger [0, 999]', 'ADX (489.33) im Trigger [20, 999]']",1,BTCUSDT
70191.98,70468.35,69890.0,69949.66,1673.50723,69286.16424316732,68896.75394096525,389.41030220207176,74.54255753592447,68773.95199999999,70201.42211639522,67346.48188360476,503.85714285714494,73.37246757647151,68.53884407000598,2038.9095571428572,-33017.46121000012,503.85714285714283,2.3,"['MACD (389.41) im Trigger [0, 999]', 'RSI (74.54) im Trigger [55, 80]', 'ADX (503.86) im Trigger [20, 999]']",1,BTCUSDT
69949.65,70260.0,69739.9,70229.99,1261.9449,69431.36820575697,68995.51216756042,435.8560381965508,75.92936044743587,68889.45099999999,70397.53212798433,67381.36987201564,520.9007142857299,84.72635003135133,63.19174337408039,2139.001415714286,-31755.51631000012,520.9007142857143,2.3,"['MACD (435.86) im Trigger [0, 999]', 'RSI (75.93) im Trigger [55, 80]', 'ADX (520.90) im Trigger [20, 999]']",1,BTCUSDT
70229.99,70267.95,68732.77,68995.99,2552.71002,69364.38694333282,68995.54756255593,368.839380776888,52.83221709530216,68946.75,70373.42930441267,67520.07069558733,595.0650000000023,21.3726191896192,54.52485421746471,2397.0856214285714,-34308.22633000012,595.0649999999993,1.5,"['MACD (368.84) im Trigger [0, 999]', 'ADX (595.07) im Trigger [20, 999]']",1,BTCUSDT
68995.99,69663.01,68786.91,69445.99,2494.19588,69376.94125974315,69028.91366903327,348.02759070988395,56.790780467054,69017.5495,70392.26664678309,67642.8323532169,640.7114285714197,43.620216469816484,47.494644024208995,2643.5901400000002,-31814.030450000122,640.711428571428,2.3,"['MACD (348.03) im Trigger [0, 999]', 'RSI (56.79) im Trigger [55, 80]', 'ADX (640.71) im Trigger [20, 999]']",1,BTCUSDT
69446.0,69620.0,69085.26,69160.0,963.20652,69343.56568132112,69038.6237676234,304.94191369772307,52.6201324987172,69075.68400000001,70364.38677212296,67786.98122787706,649.9242857142817,27.760851844289842,43.32210275202386,2125.9274557142858,-32777.23697000012,649.9242857142859,1.5,"['MACD (304.94) im Trigger [0, 999]', 'ADX (649.92) im Trigger [20, 999]']",1,BTCUSDT
69160.0,69600.0,68888.88,69594.0,1070.14882,69382.09403804094,69079.76274779944,302.3312902415055,55.18043326330823,69161.34550000001,70338.5553701665,67984.13562983352,681.8614285714284,49.87212145911449,43.92658764346532,1825.634468571429,-31707.088150000123,681.8614285714284,2.3,"['MACD (302.33) im Trigger [0, 999]', 'RSI (55.18) im Trigger [55, 80]', 'ADX (681.86) im Trigger [20, 999]']",1,BTCUSDT
69594.01,69898.02,69294.99,69372.01,1037.67251,69380.54264757311,69101.41069240689,279.13195516621636,55.58993151493249,69217.796,70315.15623137518,68120.43576862483,699.317857142858,38.562257998757254,48.197222746999884,1579.0551257142859,-32744.760660000124,699.317857142857,2.3,"['MACD (279.13) im Trigger [0, 999]', 'RSI (55.59) im Trigger [55, 80]', 'ADX (699.32) im Trigger [20, 999]']",1,BTCUSDT
69372.01,71455.0,69298.0,71096.04,4435.56271,69644.46531717724,69249.16101148786,395.30430568938027,66.56413607903167,69356.4475,70659.28822511717,68053.60677488282,836.2185714285733,87.12943707418869,57.62504411489363,1973.6344800000004,-28309.197950000125,836.2185714285713,2.3,"['MACD (395.30) im Trigger [0, 999]', 'RSI (66.56) im Trigger [55, 80]', 'ADX (836.22) im Trigger [20, 999]']",1,BTCUSDT
71096.03,71412.03,70606.0,71128.81,4226.53164,69872.8260376115,69388.39426989616,484.4317677153449,66.50240976532459,69475.813,70965.4803763812,67986.1456236188,879.1114285714284,88.3044101828295,62.617696124249726,2397.146871428572,-24082.666310000124,879.1114285714284,2.3,"['MACD (484.43) im Trigger [0, 999]', 'RSI (66.50) im Trigger [55, 80]', 'ADX (879.11) im Trigger [20, 999]']",1,BTCUSDT
71128.81,73287.21,70950.22,73077.05,7183.69545,70365.78357028666,69661.62802768164,704.1555426050181,73.61292376955652,69690.6705,71847.76920250634,67533.57179749364,1025.896428571432,95.44638078706895,71.04537487048007,3058.716218571429,-16898.970860000125,1025.8964285714287,1.8,"['MACD (704.16) im Trigger [0, 999]', 'RSI (73.61) im Trigger [55, 80]']",1,BTCUSDT
73077.05,75000.0,73070.05,74348.53,13585.407137,70978.51379024256,70008.80595155708,969.7078386854846,77.24715750865376,69963.39749999999,72925.45440733082,67001.34059266916,1146.4614285714342,89.60513655951836,80.07943030877739,4643.17496957143,-3313.563723000125,1146.461428571428,1.8,"['MACD (969.71) im Trigger [0, 999]', 'RSI (77.25) im Trigger [55, 80]']",1,BTCUSDT
74348.53,74966.7,73912.0,74261.07,6021.94651,71483.52243789755,70323.78847366395,1159.733964233601,73.63986352137123,70224.55049999998,73716.64953503037,66732.45146496959,1110.4378571428533,88.20962370934406,80.75682088449147,5365.852111,-9335.510233000125,1110.4378571428565,0.8,"['RSI (73.64) im Trigger [55, 80]']",0,BTCUSDT
74261.06,74850.0,73638.97,74768.38,4917.0169,71988.88513975947,70653.01747561476,1335.8676641447091,77.65552081490362,70524.14499999999,74489.24165268781,66559.04834731217,1135.8735714285576,96.30426839287915,87.10862459258041,5915.404693857144,-4418.493333000125,1135.873571428571,0.8,"['RSI (77.66) im Trigger [55, 80]']",0,BTCUSDT
74768.38,75407.1,74200.01,74252.57,7948.700471,72337.14434902725,70919.65099593959,1417.4933530876588,71.98304844327333,70798.55900000001,75003.2546695974,66593.86333040262,1147.243571428582,82.70193412670895,88.3013586295035,6902.694402571428,-12367.193804000126,1147.2435714285716,0.8,"['RSI (71.98) im Trigger [55, 80]']",0,BTCUSDT
74252.56,74659.99,72727.0,73370.89,7177.23414,72496.18214148459,71101.22425549962,1394.9578859849717,67.32252566802501,71026.602,75271.72375620846,66781.48024379154,1244.0035714285768,69.4919190390541,78.14642312005006,7294.361749714286,-19544.427944000126,1244.0035714285716,0.8,"['RSI (67.32) im Trigger [55, 80]']",0,BTCUSDT
73370.89,73539.53,72656.31,73456.04,5507.09957,72643.85258125619,71275.65505138854,1368.1975298676407,66.66363633536531,71256.1495,75505.63795759827,67006.66104240173,1269.940714285709,70.76770252593565,73.26793568406515,7477.300025428572,-14037.328374000126,1269.9407142857142,0.8,"['RSI (66.66) im Trigger [55, 80]']",0,BTCUSDT
73456.05,74083.01,73456.04,73756.34,3452.56869,72815.00449183215,71459.40949202642,1355.594999805733,77.21378745752942,71502.96650000001,75730.04657316861,67275.8864268314,1205.0685714285646,75.06476400223015,77.13028353587725,6944.281916857143,-10584.759684000126,1205.0685714285719,0.8,"['RSI (77.21) im Trigger [55, 80]']",0,BTCUSDT
73756.35,73944.27,73314.85,73830.01,2489.42033,72971.15918539643,71635.00952965408,1336.1496557423525,76.18926436208557,71696.267,75980.22459317102,67412.309406829,1187.4485714285693,75.80489765609677,76.97067806125087,5359.140944428572,-8095.339354000126,1187.4485714285724,0.8,"['RSI (76.19) im Trigger [55, 80]']",0,BTCUSDT
73830.01,74475.47,73657.27,74272.01,2541.3039,73171.29007995084,71830.34289782785,1340.9471821229818,79.97933353572238,71927.86799999999,76244.46477286625,67611.27122713372,1207.6957142857282,82.5858900129048,78.77476430048678,4861.906285857142,-5554.035454000126,1207.6957142857148,0.8,"['RSI (79.98) im Trigger [55, 80]']",0,BTCUSDT
74272.0,74757.58,74166.21,74171.47,2353.66921,73325.16391380454,72003.75972021098,1321.4041935935675,77.93719323801474,72126.8425,76473.2968886658,67780.38811133419,1199.1421428571484,79.78390441270196,79.17445416137461,4495.713758714286,-7907.704664000126,1199.1421428571432,0.8,"['RSI (77.94) im Trigger [55, 80]']",0,BTCUSDT
74171.48,74271.99,73585.78,73987.05,2265.58654,73426.99254245,72150.67011130646,1276.3224311435333,78.29625523907274,72328.712,76624.13513900491,68033.28886099509,1205.0835714285786,76.75516851908188,76.46419038164845,3683.8403399999997,-10173.291204000127,1205.0835714285724,0.8,"['RSI (78.30) im Trigger [55, 80]']",0,BTCUSDT
73987.06,74736.03,73488.0,73640.0,5206.19674,73459.7629205346,72260.99084380228,1198.772076732319,68.76663499487123,72499.2125,76713.8253873961,68284.5996126039,1140.1571428571478,63.19385140903885,76.77030537610656,3402.263568571429,-15379.487944000128,1140.1571428571438,0.8,"['RSI (68.77) im Trigger [55, 80]']",0,BTCUSDT
73639.99,74499.0,73514.0,74298.0,4154.59288,73588.72247122158,72411.88041092805,1176.8420602935366,71.40445029170183,72764.313,76709.50518634051,68819.12081365948,1152.940714285709,75.11487856974485,76.80215824096317,3209.048327142857,-11224.895064000128,1152.940714285715,0.8,"['RSI (71.40) im Trigger [55, 80]']",0,BTCUSDT
74297.99,74566.99,74150.0,74333.99,2437.22494,73703.37901411057,72554.25889900744,1149.1201151031273,61.44574802474294,73008.71299999999,76684.7968069887,69332.62919301128,1015.7978571428539,60.98902497098625,75.28581862832839,3063.99922,-8787.670124000128,1015.7978571428581,0.8,"['RSI (61.45) im Trigger [55, 80]']",0,BTCUSDT
74333.99,74666.0,74151.52,74452.01,1976.24321,73818.55301193972,72694.83305463652,1123.7199573031976,51.192880527339675,73273.31349999999,76519.6817938861,70026.94520611387,914.6928571428725,65.27942881860625,70.3748661386527,2990.6882028571426,-6811.426914000127,914.692857142858,0.5,"['ADX (914.69) im Trigger [20, 999]']",0,BTCUSDT
74452.0,75230.0,74404.57,75229.99,3088.9053,74035.697163949,72882.62245799678,1153.074705952211,59.6353959488546,73555.11299999998,76411.78845651174,70698.43754348822,898.3164285714302,93.56148597308643,68.81600459347034,3068.916974285715,-3722.521614000127,898.3164285714291,1.3,"['RSI (59.64) im Trigger [55, 80]', 'ADX (898.32) im Trigger [20, 999]']",1,BTCUSDT
75229.99,75850.0,75037.87,75823.55,3998.017622,74310.75144641838,73100.46894258962,1210.2825038287556,60.31614123096328,73877.69,76140.85787520713,71614.52212479287,869.8235714285693,99.17180440177385,68.3246634292834,3303.8238902857147,275.49600799987275,869.8235714285723,1.3,"['RSI (60.32) im Trigger [55, 80]', 'ADX (869.82) im Trigger [20, 999]']",1,BTCUSDT
75823.55,76400.0,75507.1,76101.99,4735.947457,74586.32660850785,73322.80383573113,1263.5227727767196,68.96140912053691,74127.9875,76194.56967437603,72061.40532562397,847.3814285714325,92.03967208820936,66.3886950120378,3656.732592714286,5011.443464999873,847.3814285714283,1.3,"['RSI (68.96) im Trigger [55, 80]', 'ADX (847.38) im Trigger [20, 999]']",1,BTCUSDT
76101.98,76170.13,75658.2,75890.0,2060.40775,74786.89174566048,73512.96651456587,1273.9252310946176,79.93872278093059,74366.04699999999,76036.99345787962,72695.10054212036,745.8771428571345,86.37707716181458,73.5557333665979,3207.334165571429,2951.035714999873,745.8771428571428,1.3,"['RSI (79.94) im Trigger [55, 80]', 'ADX (745.88) im Trigger [20, 999]']",1,BTCUSDT
75890.0,76035.5,75519.94,75638.49,1348.01515,74917.9068617127,73670.4126986721,1247.4941630406101,74.9510114391893,74494.11899999999,76141.5632080027,72846.67479199728,719.6157142857119,75.31692138143204,80.60443594547435,2806.394489857143,1603.0205649998732,719.6157142857139,1.3,"['RSI (74.95) im Trigger [55, 80]', 'ADX (719.62) im Trigger [20, 999]']",1,BTCUSDT
75638.5,75837.47,75552.78,75571.99,1015.70054,75018.53503683383,73811.27027654824,1207.2647602855868,71.92988813093639,74555.29199999999,76269.48114419912,72841.10285580085,695.1671428571426,73.16143461417668,76.84889870331078,2603.319575571429,587.3200249998731,695.1671428571426,1.3,"['RSI (71.93) im Trigger [55, 80]', 'ADX (695.17) im Trigger [20, 999]']",1,BTCUSDT
75571.99,75643.64,75050.0,75349.08,1516.93383,75069.38810809016,73925.18210791502,1144.206000175138,67.70927811473133,74609.6925,76353.37013320629,72866.01486679372,692.6114285714284,63.9107142856924,78.68464430496242,2537.703949857143,-929.6138050001268,692.6114285714284,1.3,"['RSI (67.71) im Trigger [55, 80]', 'ADX (692.61) im Trigger [20, 999]']",1,BTCUSDT
75349.07,76022.79,75228.0,75386.0,2770.57793,75118.09762992244,74033.39084066206,1084.706789260381,64.34138466387546,74640.5735,76417.64112654622,72863.50587345377,690.9392857142811,65.17857142854905,78.83744517990185,2492.2286112857146,1840.964124999873,690.9392857142853,1.3,"['RSI (64.34) im Trigger [55, 80]', 'ADX (690.94) im Trigger [20, 999]']",1,BTCUSDT
75386.0,75458.0,75141.51,75276.01,1461.71324,75142.39184070361,74125.43670431673,1016.9551363868813,64.18521144102168,74691.74549999999,76480.6714210401,72902.81957895988,671.3050000000076,61.40144230767104,74.49537971331048,2129.899413857143,379.25088499987305,671.3050000000003,1.3,"['RSI (64.19) im Trigger [55, 80]', 'ADX (671.31) im Trigger [20, 999]']",1,BTCUSDT
